2013;04;RS;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;55;1
2013;04;RS;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;64;1
2013;04;RS;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;45;1
2013;04;RS;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;46;1
2013;04;RS;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;55;1
2013;04;SC;Ativo/Válido;Pistola                                           ;BERSA                                             ;.380                                              ;M;41;1
2013;04;SC;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;55;1
2013;04;SC;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;42;1
2013;04;SC;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;48;1
2013;04;SP;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;42;1
2013;04;SP;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;37;1
2013;05;AC;Ativo/Válido;Pistola                                           ;GLOCK                                             ;.380                                              ;M;34;2
2013;05;AC;Ativo/Válido;Pistola                                           ;GLOCK                                             ;.380                                              ;M;40;1
2013;05;AC;Ativo/Válido;Pistola                                           ;GLOCK                                             ;.380                                              ;M;47;1
2013;05;AC;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;41;1
2013;05;AC;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;49;1
2013;05;AC;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;63;1
2013;05;AC;Vencido     ;Pistola                                           ;GLOCK                                             ;.380                                              ;M;48;1
2013;05;AC;Vencido     ;Pistola                                           ;GLOCK                                             ;.380                                              ;M;54;1
2013;05;AC;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;38;1
2013;05;AC;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;47;1
2013;05;AC;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;35;1
2013;05;MS;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;54;1
2013;05;MT;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;61;1
2013;05;MT;Ativo/Válido;Pistola                                           ;GLOCK                                             ;.380                                              ;M;77;1
2013;05;MT;Ativo/Válido;Pistola                                           ;IMBEL                                             ;.380                                              ;M;54;1
2013;05;MT;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;44;1
2013;05;MT;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;48;1
2013;05;PA;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;45;2
2013;05;PE;Ativo/Válido;Pistola                                           ;GLOCK                                             ;.380                                              ;M;49;1
2013;05;PE;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;36;1
2013;05;PE;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;51;1
2013;05;PE;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;64;1
2013;05;PE;Vencido     ;Pistola                                           ;GLOCK                                             ;.380                                              ;M;46;1
2013;05;PE;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;56;1
2013;05;PR;Ativo/Válido;Pistola                                           ;GLOCK                                             ;.380                                              ;M;34;2
2013;05;PR;Ativo/Válido;Pistola                                           ;GLOCK                                             ;.380                                              ;M;35;1
2013;05;PR;Ativo/Válido;Pistola                                           ;GLOCK                                             ;.380                                              ;M;40;1
2013;05;PR;Ativo/Válido;Pistola                                           ;GLOCK                                             ;.380                                              ;M;53;1
2013;05;PR;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;F;36;1
2013;05;PR;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;36;2
2013;05;PR;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;50;1
2013;05;PR;Vencido     ;Pistola                                           ;GLOCK                                             ;.380                                              ;M;43;1
2013;05;PR;Vencido     ;Pistola                                           ;GLOCK                                             ;.380                                              ;M;58;1
2013;05;PR;Vencido     ;Pistola                                           ;GLOCK                                             ;.380                                              ;M;60;1
2013;05;PR;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;F;47;1
2013;05;PR;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;35;1
2013;05;PR;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;40;1
2013;05;PR;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;41;1
2013;05;RS;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;F;37;1
2013;05;RS;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;75;1
2013;05;RS;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;58;1
2013;05;RS;Ativo/Válido;Pistola                                           ;GLOCK                                             ;.380                                              ;M;36;1
2013;05;RS;Ativo/Válido;Pistola                                           ;GLOCK                                             ;.380                                              ;M;73;1
2013;05;RS;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;34;2
2013;05;RS;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;38;1
2013;05;RS;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;39;1
2013;05;RS;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;42;2
2013;05;RS;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;43;3
2013;05;RS;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;52;1
2013;05;RS;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;66;1
2013;05;RS;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;34;1
2013;05;RS;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;44;1
2013;05;RS;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;54;1
2013;05;RS;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;65;1
2013;05;RS;Vencido     ;Pistola                                           ;GLOCK                                             ;.380                                              ;M;70;1
2013;05;RS;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;43;1
2013;05;SC;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;42;1
2013;05;SP;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;43;1
2013;05;SP;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;39;1
2013;05;SP;Ativo/Válido;Pistola                                           ;GLOCK                                             ;.380                                              ;M;45;1
2013;05;SP;Ativo/Válido;Pistola                                           ;GLOCK                                             ;.380                                              ;M;49;1
2013;05;SP;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;49;1
2013;06;AC;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;F;30;1
2013;06;AC;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;38;1
2013;06;AC;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;42;1
2013;06;AC;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;45;2
2013;06;AC;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;51;1
2013;06;AC;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;52;1
2013;06;MT;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;46;1
2013;06;MT;Ativo/Válido;Pistola                                           ;GLOCK                                             ;.380                                              ;M;61;1
